20,2,0,0,0,0,0,0,1,0
0,24,0,0,0,0,0,0,1,0
0,0,20,2,0,0,0,2,0,0
0,0,1,17,0,1,0,0,0,0
0,2,0,0,15,0,0,0,0,1
0,0,0,2,0,15,0,0,0,0
0,0,0,0,0,0,17,0,1,0
0,0,0,0,0,0,0,16,0,1
0,0,0,0,0,0,0,0,15,1
0,2,0,0,0,0,0,0,0,21
